TransID,Date,Month,Region,ProdName,Quantity,Price,Cost,Revenue,Profit
1943,20/05/2023,5,MienTrung,Laptop Dell,3,15300000,13200000,45900000,6300000
1944,23/07/2023,7,MienBac,Tai nghe,1,515000,250000,515000,265000
1945,11/05/2023,5,MienNam,Tai nghe,4,515000,250000,2060000,1060000
1946,06/04/2023,4,MienBac,Ban phim,1,832000,500000,832000,332000
1947,22/05/2023,5,MienTrung,Dien thoai,3,8080000,6600000,24240000,4440000
1948,19/09/2023,9,MienNam,Chuot quang,5,196000,100000,980000,480000
1949,26/04/2023,4,MienBac,Chuot quang,4,190000,100000,760000,360000
1950,25/11/2023,11,MienBac,Tai nghe,9,515000,250000,4635000,2385000
1951,26/11/2023,11,MienNam,Dien thoai,4,8080000,6000000,32320000,8320000
1952,02/06/2023,6,MienTrung,Laptop Dell,2,15300000,13200000,30600000,4200000
1953,06/06/2023,6,MienTrung,Ban phim,1,776000,550000,776000,226000
1954,10/01/2023,1,MienNam,Ban phim,6,776000,500000,4656000,1656000
1955,26/01/2023,1,MienNam,Chuot quang,1,198000,100000,198000,98000
1956,08/12/2023,12,MienBac,Ban phim,3,816000,500000,2448000,948000
1957,23/02/2023,2,MienNam,Dien thoai,9,8320000,6000000,74880000,20880000
1958,26/10/2023,10,MienTrung,Tai nghe,1,495000,275000,495000,220000
1959,12/10/2023,10,MienTrung,Tai nghe,1,485000,275000,485000,210000
1960,21/02/2023,2,MienBac,Dien thoai,1,8000000,6000000,8000000,2000000
1961,17/06/2023,6,MienBac,Dien thoai,4,7840000,6000000,31360000,7360000
1962,20/10/2023,10,MienNam,Chuot quang,5,194000,100000,970000,470000
1963,24/11/2023,11,MienBac,Dien thoai,3,8240000,6000000,24720000,6720000
1964,05/06/2023,6,MienBac,Ban phim,1,808000,500000,808000,308000
1965,24/02/2023,2,MienNam,Chuot quang,6,204000,100000,1224000,624000
1966,13/09/2023,9,MienTrung,Dien thoai,1,8240000,6600000,8240000,1640000
1967,10/02/2023,2,MienNam,Ban phim,3,792000,500000,2376000,876000
1968,22/02/2023,2,MienTrung,Tai nghe,3,490000,275000,1470000,645000
1969,21/03/2023,3,MienNam,Ban phim,1,760000,500000,760000,260000
1970,21/10/2023,10,MienTrung,Laptop Dell,3,14850000,13200000,44550000,4950000
1971,06/06/2023,6,MienNam,Laptop Dell,1,14850000,12000000,14850000,2850000
1972,22/01/2023,1,MienTrung,Chuot quang,1,196000,110000,196000,86000
1973,10/11/2023,11,MienBac,Tai nghe,3,480000,250000,1440000,690000
1974,19/03/2023,3,MienNam,Chuot quang,5,198000,100000,990000,490000
1975,25/08/2023,8,MienBac,Laptop Dell,3,14400000,12000000,43200000,7200000
1976,09/07/2023,7,MienTrung,Laptop Dell,1,14850000,13200000,14850000,1650000
1977,15/10/2023,10,MienNam,Chuot quang,1,208000,100000,208000,108000
1978,24/12/2023,12,MienTrung,Laptop Dell,1,14550000,13200000,14550000,1350000
1979,28/05/2023,5,MienTrung,Ban phim,1,768000,550000,768000,218000
1980,25/05/2023,5,MienBac,Ban phim,5,808000,500000,4040000,1540000
1981,17/05/2023,5,MienTrung,Dien thoai,4,8080000,6600000,32320000,5920000
1982,07/08/2023,8,MienTrung,Tai nghe,5,480000,275000,2400000,1025000
1983,23/01/2023,1,MienTrung,Tai nghe,3,490000,275000,1470000,645000
1984,07/05/2023,5,MienBac,Dien thoai,3,7840000,6000000,23520000,5520000
1985,19/02/2023,2,MienTrung,Dien thoai,6,8240000,6600000,49440000,9840000
1986,27/11/2023,11,MienNam,Ban phim,6,800000,500000,4800000,1800000
1987,09/12/2023,12,MienBac,Ban phim,1,832000,500000,832000,332000
1988,17/05/2023,5,MienNam,Tai nghe,1,515000,250000,515000,265000
1989,02/08/2023,8,MienTrung,Tai nghe,3,520000,275000,1560000,735000
1990,28/09/2023,9,MienTrung,Dien thoai,5,7840000,6600000,39200000,6200000
1991,06/06/2023,6,MienNam,Ban phim,2,816000,500000,1632000,632000
1992,10/09/2023,9,MienNam,Chuot quang,3,204000,100000,612000,312000
1993,01/11/2023,11,MienBac,Dien thoai,3,8240000,6000000,24720000,6720000
1994,26/11/2023,11,MienNam,Ban phim,3,824000,500000,2472000,972000
1995,17/04/2023,4,MienTrung,Ban phim,5,776000,550000,3880000,1130000
1996,05/11/2023,11,MienTrung,Chuot quang,3,202000,110000,606000,276000
1997,09/03/2023,3,MienBac,Laptop Dell,4,14700000,12000000,58800000,10800000
1998,08/01/2023,1,MienNam,Dien thoai,5,7600000,6000000,38000000,8000000
1999,22/08/2023,8,MienBac,Dien thoai,5,7680000,6000000,38400000,8400000
2000,13/07/2023,7,MienTrung,Dien thoai,1,7760000,6600000,7760000,1160000
2001,14/09/2023,9,MienTrung,Dien thoai,1,7840000,6600000,7840000,1240000
2002,05/03/2023,3,MienNam,Ban phim,1,824000,500000,824000,324000
2003,02/01/2023,1,MienBac,Ban phim,6,792000,500000,4752000,1752000
2004,15/03/2023,3,MienTrung,Chuot quang,2,206000,110000,412000,192000
2005,03/11/2023,11,MienBac,Chuot quang,3,202000,100000,606000,306000
2006,21/08/2023,8,MienNam,Laptop Dell,1,14700000,12000000,14700000,2700000
2007,22/04/2023,4,MienBac,Dien thoai,1,8000000,6000000,8000000,2000000
2008,18/03/2023,3,MienBac,Tai nghe,5,510000,250000,2550000,1300000
2009,18/09/2023,9,MienBac,Ban phim,1,800000,500000,800000,300000
2010,14/04/2023,4,MienBac,Ban phim,2,760000,500000,1520000,520000
2011,09/05/2023,5,MienBac,Ban phim,1,792000,500000,792000,292000
2012,20/08/2023,8,MienTrung,Tai nghe,2,475000,275000,950000,400000
2013,03/07/2023,7,MienTrung,Ban phim,1,800000,550000,800000,250000
2014,28/08/2023,8,MienTrung,Laptop Dell,5,14400000,13200000,72000000,6000000
2015,01/02/2023,2,MienTrung,Dien thoai,7,8160000,6600000,57120000,10920000
2016,25/02/2023,2,MienNam,Chuot quang,3,200000,100000,600000,300000
2017,17/05/2023,5,MienTrung,Dien thoai,2,7760000,6600000,15520000,2320000
2018,09/11/2023,11,MienNam,Laptop Dell,1,14400000,12000000,14400000,2400000
2019,04/08/2023,8,MienTrung,Ban phim,5,784000,550000,3920000,1170000
2020,09/12/2023,12,MienNam,Laptop Dell,7,15150000,12000000,106050000,22050000
2021,06/12/2023,12,MienTrung,Ban phim,6,824000,550000,4944000,1644000
2022,08/02/2023,2,MienNam,Tai nghe,9,505000,250000,4545000,2295000
2023,07/11/2023,11,MienTrung,Dien thoai,8,8240000,6600000,65920000,13120000
2024,16/09/2023,9,MienTrung,Dien thoai,2,7760000,6600000,15520000,2320000
2025,16/02/2023,2,MienBac,Dien thoai,8,7840000,6000000,62720000,14720000
2026,21/08/2023,8,MienTrung,Tai nghe,4,510000,275000,2040000,940000
2027,07/08/2023,8,MienBac,Chuot quang,3,204000,100000,612000,312000
2028,13/07/2023,7,MienNam,Dien thoai,2,8240000,6000000,16480000,4480000
2029,28/04/2023,4,MienTrung,Laptop Dell,1,14850000,13200000,14850000,1650000
2030,01/04/2023,4,MienTrung,Tai nghe,5,500000,275000,2500000,1125000
2031,20/01/2023,1,MienTrung,Laptop Dell,3,15000000,13200000,45000000,5400000
2032,24/10/2023,10,MienNam,Laptop Dell,5,15000000,12000000,75000000,15000000
2033,08/11/2023,11,MienNam,Chuot quang,3,202000,100000,606000,306000
2034,12/03/2023,3,MienBac,Ban phim,5,800000,500000,4000000,1500000
2035,10/08/2023,8,MienBac,Dien thoai,1,7760000,6000000,7760000,1760000
2036,08/10/2023,10,MienBac,Tai nghe,5,480000,250000,2400000,1150000
2037,27/09/2023,9,MienBac,Ban phim,1,824000,500000,824000,324000
2038,16/06/2023,6,MienNam,Ban phim,2,816000,500000,1632000,632000
2039,05/12/2023,12,MienTrung,Dien thoai,1,8080000,6600000,8080000,1480000
2040,09/12/2023,12,MienBac,Chuot quang,1,198000,100000,198000,98000
2041,27/06/2023,6,MienTrung,Chuot quang,1,206000,110000,206000,96000
2042,23/04/2023,4,MienTrung,Chuot quang,4,200000,110000,800000,360000
2043,19/04/2023,4,MienBac,Laptop Dell,1,14250000,12000000,14250000,2250000
2044,08/07/2023,7,MienTrung,Tai nghe,1,500000,275000,500000,225000
2045,14/10/2023,10,MienNam,Laptop Dell,5,14850000,12000000,74250000,14250000
2046,16/07/2023,7,MienBac,Dien thoai,3,7680000,6000000,23040000,5040000
2047,28/01/2023,1,MienBac,Laptop Dell,7,14550000,12000000,101850000,17850000
2048,16/10/2023,10,MienNam,Laptop Dell,4,14850000,12000000,59400000,11400000
2049,16/08/2023,8,MienNam,Laptop Dell,4,15600000,12000000,62400000,14400000
2050,09/04/2023,4,MienBac,Laptop Dell,1,15000000,12000000,15000000,3000000
2051,23/01/2023,1,MienNam,Ban phim,6,792000,500000,4752000,1752000
2052,16/05/2023,5,MienBac,Dien thoai,4,8320000,6000000,33280000,9280000
2053,21/10/2023,10,MienTrung,Laptop Dell,2,15450000,13200000,30900000,4500000
2054,28/12/2023,12,MienTrung,Ban phim,5,776000,550000,3880000,1130000
2055,15/12/2023,12,MienBac,Dien thoai,7,7760000,6000000,54320000,12320000
2056,10/01/2023,1,MienNam,Tai nghe,8,490000,250000,3920000,1920000
2057,10/11/2023,11,MienNam,Dien thoai,8,8240000,6000000,65920000,17920000
2058,27/09/2023,9,MienTrung,Tai nghe,4,505000,275000,2020000,920000
2059,16/08/2023,8,MienTrung,Chuot quang,5,208000,110000,1040000,490000
2060,03/11/2023,11,MienTrung,Tai nghe,5,515000,275000,2575000,1200000
2061,01/11/2023,11,MienTrung,Ban phim,3,808000,550000,2424000,774000
2062,02/06/2023,6,MienNam,Chuot quang,1,208000,100000,208000,108000
2063,26/04/2023,4,MienTrung,Chuot quang,2,198000,110000,396000,176000
2064,11/12/2023,12,MienNam,Tai nghe,3,500000,250000,1500000,750000
2065,18/05/2023,5,MienNam,Dien thoai,3,8240000,6000000,24720000,6720000
2066,20/05/2023,5,MienBac,Dien thoai,1,8240000,6000000,8240000,2240000
2067,22/10/2023,10,MienNam,Dien thoai,2,7920000,6000000,15840000,3840000
2068,20/02/2023,2,MienTrung,Dien thoai,7,8080000,6600000,56560000,10360000
2069,19/10/2023,10,MienBac,Dien thoai,5,7840000,6000000,39200000,9200000
2070,04/06/2023,6,MienBac,Chuot quang,1,208000,100000,208000,108000
2071,28/12/2023,12,MienNam,Dien thoai,3,7920000,6000000,23760000,5760000
2072,18/02/2023,2,MienTrung,Laptop Dell,3,14700000,13200000,44100000,4500000
2073,27/12/2023,12,MienBac,Dien thoai,5,7920000,6000000,39600000,9600000
2074,28/08/2023,8,MienBac,Dien thoai,1,8320000,6000000,8320000,2320000
2075,04/10/2023,10,MienBac,Laptop Dell,4,14550000,12000000,58200000,10200000
2076,26/02/2023,2,MienTrung,Tai nghe,9,500000,275000,4500000,2025000
2077,06/02/2023,2,MienTrung,Dien thoai,4,8000000,6600000,32000000,5600000
2078,26/10/2023,10,MienBac,Dien thoai,1,7760000,6000000,7760000,1760000
2079,17/02/2023,2,MienBac,Ban phim,1,832000,500000,832000,332000
2080,14/04/2023,4,MienBac,Laptop Dell,1,14250000,12000000,14250000,2250000
2081,15/10/2023,10,MienNam,Dien thoai,1,7600000,6000000,7600000,1600000
2082,03/04/2023,4,MienNam,Ban phim,1,784000,500000,784000,284000
2083,06/08/2023,8,MienNam,Dien thoai,3,7760000,6000000,23280000,5280000
2084,11/11/2023,11,MienTrung,Tai nghe,7,510000,275000,3570000,1645000
2085,07/12/2023,12,MienNam,Tai nghe,7,490000,250000,3430000,1680000
2086,17/11/2023,11,MienBac,Tai nghe,8,510000,250000,4080000,2080000
2087,18/02/2023,2,MienTrung,Laptop Dell,5,14850000,13200000,74250000,8250000
2088,25/05/2023,5,MienNam,Ban phim,5,792000,500000,3960000,1460000
2089,14/09/2023,9,MienTrung,Laptop Dell,4,14550000,13200000,58200000,5400000
2090,09/10/2023,10,MienBac,Chuot quang,4,198000,100000,792000,392000
2091,07/11/2023,11,MienTrung,Chuot quang,6,196000,110000,1176000,516000
2092,18/11/2023,11,MienBac,Ban phim,3,816000,500000,2448000,948000
2093,23/06/2023,6,MienNam,Laptop Dell,4,15450000,12000000,61800000,13800000
2094,09/02/2023,2,MienNam,Ban phim,7,816000,500000,5712000,2212000
2095,10/05/2023,5,MienTrung,Dien thoai,4,7680000,6600000,30720000,4320000
2096,03/05/2023,5,MienTrung,Dien thoai,4,7920000,6600000,31680000,5280000
2097,04/11/2023,11,MienBac,Laptop Dell,1,15600000,12000000,15600000,3600000
2098,14/01/2023,1,MienBac,Tai nghe,1,505000,250000,505000,255000
2099,10/12/2023,12,MienNam,Laptop Dell,3,14700000,12000000,44100000,8100000
2100,11/04/2023,4,MienTrung,Tai nghe,5,500000,275000,2500000,1125000
2101,02/10/2023,10,MienTrung,Dien thoai,5,7920000,6600000,39600000,6600000
2102,08/10/2023,10,MienTrung,Laptop Dell,4,14550000,13200000,58200000,5400000
2103,21/01/2023,1,MienTrung,Laptop Dell,4,15300000,13200000,61200000,8400000
2104,22/04/2023,4,MienTrung,Chuot quang,3,206000,110000,618000,288000
2105,09/01/2023,1,MienNam,Tai nghe,1,475000,250000,475000,225000
2106,25/12/2023,12,MienNam,Tai nghe,3,510000,250000,1530000,780000
2107,23/08/2023,8,MienTrung,Chuot quang,5,204000,110000,1020000,470000
2108,28/12/2023,12,MienBac,Dien thoai,3,7600000,6000000,22800000,4800000
2109,04/10/2023,10,MienNam,Ban phim,1,808000,500000,808000,308000
2110,08/07/2023,7,MienNam,Ban phim,2,800000,500000,1600000,600000
2111,14/01/2023,1,MienNam,Ban phim,5,792000,500000,3960000,1460000
2112,21/01/2023,1,MienTrung,Tai nghe,3,495000,275000,1485000,660000
2113,07/01/2023,1,MienBac,Ban phim,8,776000,500000,6208000,2208000
2114,07/02/2023,2,MienNam,Laptop Dell,5,15450000,12000000,77250000,17250000
2115,05/04/2023,4,MienNam,Tai nghe,3,505000,250000,1515000,765000
2116,13/03/2023,3,MienTrung,Dien thoai,2,8080000,6600000,16160000,2960000
2117,13/05/2023,5,MienTrung,Ban phim,1,824000,550000,824000,274000
2118,19/03/2023,3,MienBac,Tai nghe,5,515000,250000,2575000,1325000
2119,28/12/2023,12,MienTrung,Ban phim,7,776000,550000,5432000,1582000
2120,03/07/2023,7,MienTrung,Ban phim,1,800000,550000,800000,250000
2121,09/01/2023,1,MienNam,Chuot quang,8,192000,100000,1536000,736000
2122,23/03/2023,3,MienNam,Tai nghe,3,505000,250000,1515000,765000
2123,07/09/2023,9,MienBac,Laptop Dell,1,15300000,12000000,15300000,3300000
2124,19/10/2023,10,MienBac,Chuot quang,4,206000,100000,824000,424000
2125,11/02/2023,2,MienNam,Chuot quang,7,204000,100000,1428000,728000
2126,06/06/2023,6,MienBac,Dien thoai,1,7600000,6000000,7600000,1600000
2127,23/01/2023,1,MienNam,Tai nghe,3,495000,250000,1485000,735000
2128,15/04/2023,4,MienNam,Dien thoai,5,7840000,6000000,39200000,9200000
2129,15/08/2023,8,MienNam,Tai nghe,1,485000,250000,485000,235000
2130,01/07/2023,7,MienNam,Dien thoai,1,8080000,6000000,8080000,2080000
2131,18/04/2023,4,MienBac,Chuot quang,2,200000,100000,400000,200000
2132,06/08/2023,8,MienBac,Laptop Dell,5,14850000,12000000,74250000,14250000
2133,21/09/2023,9,MienTrung,Ban phim,2,768000,550000,1536000,436000
2134,21/11/2023,11,MienBac,Ban phim,8,760000,500000,6080000,2080000
2135,02/06/2023,6,MienTrung,Laptop Dell,1,14850000,13200000,14850000,1650000
2136,08/02/2023,2,MienNam,Tai nghe,6,520000,250000,3120000,1620000
2137,02/07/2023,7,MienNam,Laptop Dell,4,15000000,12000000,60000000,12000000
2138,22/08/2023,8,MienTrung,Chuot quang,4,196000,110000,784000,344000
2139,28/09/2023,9,MienTrung,Ban phim,1,768000,550000,768000,218000
2140,13/10/2023,10,MienNam,Ban phim,2,760000,500000,1520000,520000
2141,07/03/2023,3,MienNam,Laptop Dell,4,15150000,12000000,60600000,12600000
2142,12/03/2023,3,MienNam,Laptop Dell,3,14400000,12000000,43200000,7200000
2143,16/11/2023,11,MienNam,Laptop Dell,4,14700000,12000000,58800000,10800000
2144,25/04/2023,4,MienNam,Ban phim,1,768000,500000,768000,268000
2145,16/11/2023,11,MienTrung,Dien thoai,3,7840000,6600000,23520000,3720000
2146,28/10/2023,10,MienNam,Ban phim,3,768000,500000,2304000,804000
2147,12/06/2023,6,MienNam,Chuot quang,3,198000,100000,594000,294000
2148,26/09/2023,9,MienTrung,Laptop Dell,5,14550000,13200000,72750000,6750000
2149,15/12/2023,12,MienBac,Chuot quang,6,206000,100000,1236000,636000
2150,10/07/2023,7,MienBac,Ban phim,4,824000,500000,3296000,1296000
2151,22/02/2023,2,MienNam,Laptop Dell,8,14550000,12000000,116400000,20400000
2152,19/12/2023,12,MienNam,Tai nghe,6,490000,250000,2940000,1440000
2153,10/04/2023,4,MienBac,Chuot quang,1,190000,100000,190000,90000
2154,25/01/2023,1,MienBac,Chuot quang,6,196000,100000,1176000,576000
2155,10/06/2023,6,MienBac,Chuot quang,1,200000,100000,200000,100000
2156,01/12/2023,12,MienBac,Ban phim,1,808000,500000,808000,308000
2157,08/10/2023,10,MienBac,Ban phim,5,808000,500000,4040000,1540000
2158,23/01/2023,1,MienBac,Ban phim,3,768000,500000,2304000,804000
2159,17/11/2023,11,MienNam,Dien thoai,4,7760000,6000000,31040000,7040000
2160,20/05/2023,5,MienBac,Laptop Dell,4,15300000,12000000,61200000,13200000
2161,07/09/2023,9,MienTrung,Dien thoai,1,7680000,6600000,7680000,1080000
2162,27/03/2023,3,MienBac,Laptop Dell,3,15450000,12000000,46350000,10350000
2163,02/05/2023,5,MienNam,Ban phim,1,760000,500000,760000,260000
2164,08/09/2023,9,MienBac,Tai nghe,2,520000,250000,1040000,540000
2165,07/11/2023,11,MienBac,Ban phim,7,784000,500000,5488000,1988000
2166,03/02/2023,2,MienNam,Dien thoai,4,7920000,6000000,31680000,7680000
2167,10/11/2023,11,MienNam,Laptop Dell,1,15000000,12000000,15000000,3000000
2168,04/01/2023,1,MienNam,Ban phim,7,792000,500000,5544000,2044000
2169,02/03/2023,3,MienTrung,Tai nghe,2,475000,275000,950000,400000
2170,03/08/2023,8,MienTrung,Dien thoai,1,7760000,6600000,7760000,1160000
2171,18/09/2023,9,MienNam,Tai nghe,5,515000,250000,2575000,1325000
2172,14/03/2023,3,MienTrung,Dien thoai,5,8320000,6600000,41600000,8600000
2173,16/10/2023,10,MienNam,Tai nghe,1,495000,250000,495000,245000
2174,23/07/2023,7,MienNam,Ban phim,2,760000,500000,1520000,520000
2175,15/07/2023,7,MienBac,Ban phim,2,800000,500000,1600000,600000
2176,12/02/2023,2,MienNam,Tai nghe,1,510000,250000,510000,260000
2177,17/09/2023,9,MienBac,Ban phim,5,760000,500000,3800000,1300000
2178,19/12/2023,12,MienBac,Laptop Dell,5,15000000,12000000,75000000,15000000
2179,15/09/2023,9,MienTrung,Ban phim,5,824000,550000,4120000,1370000
2180,15/12/2023,12,MienTrung,Laptop Dell,6,15300000,13200000,91800000,12600000
2181,24/02/2023,2,MienBac,Tai nghe,7,495000,250000,3465000,1715000
2182,09/09/2023,9,MienBac,Dien thoai,1,7760000,6000000,7760000,1760000
2183,26/08/2023,8,MienTrung,Laptop Dell,3,14550000,13200000,43650000,4050000
2184,01/11/2023,11,MienBac,Dien thoai,7,8240000,6000000,57680000,15680000
2185,14/03/2023,3,MienNam,Laptop Dell,1,15450000,12000000,15450000,3450000
2186,07/02/2023,2,MienNam,Chuot quang,5,202000,100000,1010000,510000
2187,15/11/2023,11,MienBac,Chuot quang,7,194000,100000,1358000,658000
2188,20/06/2023,6,MienTrung,Chuot quang,1,198000,110000,198000,88000
2189,19/08/2023,8,MienBac,Dien thoai,4,8320000,6000000,33280000,9280000
2190,27/07/2023,7,MienBac,Tai nghe,1,480000,250000,480000,230000
2191,11/11/2023,11,MienBac,Dien thoai,3,8320000,6000000,24960000,6960000
2192,09/10/2023,10,MienTrung,Dien thoai,2,8080000,6600000,16160000,2960000
2193,03/02/2023,2,MienNam,Chuot quang,1,204000,100000,204000,104000
2194,26/01/2023,1,MienTrung,Tai nghe,1,510000,275000,510000,235000
2195,06/03/2023,3,MienNam,Ban phim,5,760000,500000,3800000,1300000
2196,21/12/2023,12,MienTrung,Ban phim,7,760000,550000,5320000,1470000
2197,01/11/2023,11,MienTrung,Chuot quang,6,200000,110000,1200000,540000
2198,14/05/2023,5,MienNam,Ban phim,4,800000,500000,3200000,1200000
2199,05/12/2023,12,MienNam,Ban phim,3,768000,500000,2304000,804000
2200,22/09/2023,9,MienBac,Chuot quang,2,206000,100000,412000,212000
2201,28/05/2023,5,MienBac,Laptop Dell,1,14700000,12000000,14700000,2700000
2202,07/05/2023,5,MienBac,Laptop Dell,5,15450000,12000000,77250000,17250000
2203,23/04/2023,4,MienTrung,Ban phim,2,816000,550000,1632000,532000
2204,09/04/2023,4,MienBac,Laptop Dell,1,15300000,12000000,15300000,3300000
2205,15/09/2023,9,MienNam,Chuot quang,3,202000,100000,606000,306000
2206,01/01/2023,1,MienBac,Ban phim,3,832000,500000,2496000,996000
2207,16/09/2023,9,MienNam,Chuot quang,5,190000,100000,950000,450000
2208,24/11/2023,11,MienTrung,Dien thoai,5,8000000,6600000,40000000,7000000
2209,10/03/2023,3,MienBac,Laptop Dell,1,15600000,12000000,15600000,3600000
2210,17/08/2023,8,MienBac,Chuot quang,4,196000,100000,784000,384000
2211,26/09/2023,9,MienBac,Chuot quang,4,204000,100000,816000,416000
2212,06/04/2023,4,MienNam,Ban phim,5,768000,500000,3840000,1340000
2213,21/03/2023,3,MienBac,Laptop Dell,4,15450000,12000000,61800000,13800000
2214,22/05/2023,5,MienBac,Dien thoai,4,7840000,6000000,31360000,7360000
2215,01/03/2023,3,MienNam,Laptop Dell,2,14250000,12000000,28500000,4500000
2216,18/10/2023,10,MienBac,Chuot quang,3,196000,100000,588000,288000
2217,20/01/2023,1,MienTrung,Tai nghe,5,505000,275000,2525000,1150000
2218,28/11/2023,11,MienNam,Dien thoai,8,7760000,6000000,62080000,14080000
2219,02/07/2023,7,MienBac,Laptop Dell,2,15150000,12000000,30300000,6300000
2220,08/12/2023,12,MienNam,Ban phim,1,760000,500000,760000,260000
2221,27/10/2023,10,MienBac,Laptop Dell,1,15150000,12000000,15150000,3150000
2222,17/12/2023,12,MienTrung,Chuot quang,3,208000,110000,624000,294000
2223,07/01/2023,1,MienTrung,Laptop Dell,1,15000000,13200000,15000000,1800000
2224,26/12/2023,12,MienTrung,Dien thoai,3,7760000,6600000,23280000,3480000
2225,08/11/2023,11,MienTrung,Ban phim,9,832000,550000,7488000,2538000
2226,07/09/2023,9,MienNam,Laptop Dell,2,15300000,12000000,30600000,6600000
